Source page: http://elitrapport.se/schema1112.asp?gamesectionID=112,
matchnr_link,matchnr_link/_text,matchnr_link/_title,match_link_1,match_link_1/_text,match_link_1/_title,match_link_2,match_link_2/_text,match_link_2/_title,resultat_link,resultat_link/_text,resultat_link/_title,rapport_link,rapport_link/_text,rapport_link/_title,tid_value,tid_value_dates,match_label,publik_number,domare_value
"http://www.elitrapport.se/Data/report1692.html","020000001087","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK/BK","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/Data/report1692.html","5 - 4","","http://www.elitrapport.se/Data/report1692.html","Matchrapport","","2011-11-02 19:00","1320192000000","-","1587","Jonas Kandell"
"http://www.elitrapport.se/Data/report1677.html","020000001076","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/Data/report1677.html","6 - 3","","http://www.elitrapport.se/Data/report1677.html","Matchrapport","","2011-11-02 19:00","1320192000000","-","4030","Håkan Sjösten"
"http://www.elitrapport.se/Data/report1775.html","020000001175","","http://www.elitrapport.se/team.asp?teamID=181","Kalix BF","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius Bandyklubb","","http://www.elitrapport.se/Data/report1775.html","2 - 1","","http://www.elitrapport.se/Data/report1775.html","Matchrapport","","2011-11-04 19:00","1320364800000","-","1110","Peter Öhrlund"
"http://www.elitrapport.se/Data/report1776.html","020000001170","","http://www.elitrapport.se/team.asp?teamID=114","Edsbyns IF Bandy","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/Data/report1776.html","8 - 3","","http://www.elitrapport.se/Data/report1776.html","Matchrapport","","2011-11-04 19:00","1320364800000","-","1284","Håkan Sjösten"
"http://www.elitrapport.se/Data/report1768.html","020000001165","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/Data/report1768.html","6 - 5","","http://www.elitrapport.se/Data/report1768.html","Matchrapport","","2011-11-04 19:00","1320364800000","-","768","Ronny Andersson"
"http://www.elitrapport.se/Data/report1727.html","020000001124","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK/BK","","http://www.elitrapport.se/Data/report1727.html","3 - 1","","http://www.elitrapport.se/Data/report1727.html","Matchrapport","","2011-11-04 19:00","1320364800000","-","2032","Ulrik Bergman"
"http://www.elitrapport.se/Data/report1693.html","020000001086","","http://www.elitrapport.se/team.asp?teamID=132","Västerås SK/BK","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/Data/report1693.html","9 - 4","","http://www.elitrapport.se/Data/report1693.html","Matchrapport","","2011-11-04 19:00","1320364800000","-","1428","Anders Kristiansson"
"http://www.elitrapport.se/Data/report1705.html","020000001101","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/team.asp?teamID=131","Tillberga Bandy","","http://www.elitrapport.se/Data/report1705.html","4 - 4","","http://www.elitrapport.se/Data/report1705.html","Matchrapport","","2011-11-05 15:00","1320451200000","-","760","Kent Lisell"
"http://www.elitrapport.se/Data/report1670.html","020000001069","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/team.asp?teamID=130","GAIS Bandy","","http://www.elitrapport.se/Data/report1670.html","2 - 2","","http://www.elitrapport.se/Data/report1670.html","Matchrapport","","2011-11-07 19:00","1320624000000","-","2412","Jonas Kandell"
"http://www.elitrapport.se/Data/report1761.html","020000001161","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK/BK","","http://www.elitrapport.se/Data/report1761.html","2 - 7","","http://www.elitrapport.se/Data/report1761.html","Matchrapport","","2011-11-08 19:15","1320710400000","-","2402","Mikael Karlsson (Uppsala)"
"http://www.elitrapport.se/Data/report1728.html","020000001123","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/team.asp?teamID=132","Västerås SK/BK","","http://www.elitrapport.se/Data/report1728.html","3 - 3","","http://www.elitrapport.se/Data/report1728.html","Matchrapport","","2011-11-09 19:00","1320796800000","-","1639","Christoffer Aidesjö"
"http://www.elitrapport.se/Data/report1748.html","020000001142","","http://www.elitrapport.se/team.asp?teamID=131","Tillberga Bandy","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/Data/report1748.html","5 - 9","","http://www.elitrapport.se/Data/report1748.html","Matchrapport","","2011-11-09 19:00","1320796800000","-","343","Håkan Sjösten"
"http://www.elitrapport.se/Data/report1628.html","020000001025","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius Bandyklubb","","http://www.elitrapport.se/team.asp?teamID=114","Edsbyns IF Bandy","","http://www.elitrapport.se/Data/report1628.html","2 - 3","","http://www.elitrapport.se/Data/report1628.html","Matchrapport","","2011-11-09 19:00","1320796800000","-","1115","Kent Lisell"
"http://www.elitrapport.se/Data/report1782.html","020000001181","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/team.asp?teamID=181","Kalix BF","","http://www.elitrapport.se/Data/report1782.html","5 - 6","","http://www.elitrapport.se/Data/report1782.html","Matchrapport","","2011-11-11 19:00","1320969600000","-","1522","Roland Fager"
"http://www.elitrapport.se/Data/report1769.html","020000001168","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK/BK","","http://www.elitrapport.se/team.asp?teamID=130","GAIS Bandy","","http://www.elitrapport.se/Data/report1769.html","7 - 3","","http://www.elitrapport.se/Data/report1769.html","Matchrapport","","2011-11-11 19:00","1320969600000","-","2622","Peter Öhrlund"
"http://www.elitrapport.se/Data/report1621.html","020000001021","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/team.asp?teamID=132","Västerås SK/BK","","http://www.elitrapport.se/Data/report1621.html","5 - 4","","http://www.elitrapport.se/Data/report1621.html","Matchrapport","","2011-11-11 19:00","1320969600000","-","2444","Mikael Karlsson (Grästorp)"
"http://www.elitrapport.se/Data/report1614.html","020000001014","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/Data/report1614.html","7 - 5","","http://www.elitrapport.se/Data/report1614.html","Matchrapport","","2011-11-11 19:00","1320969600000","-","2018","Thomas Nordin"
"http://www.elitrapport.se/Data/report1729.html","020000001120","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius Bandyklubb","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/Data/report1729.html","5 - 5","","http://www.elitrapport.se/Data/report1729.html","Matchrapport","","2011-11-12 16:00","1321056000000","-","1175","Anders Kristiansson"
"http://www.elitrapport.se/Data/report1749.html","020000001147","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/team.asp?teamID=181","Kalix BF","","http://www.elitrapport.se/Data/report1749.html","5 - 3","","http://www.elitrapport.se/Data/report1749.html","Matchrapport","","2011-11-13 13:15","1321142400000","-","941","Ulrik Bergman"
"http://www.elitrapport.se/Data/report1649.html","020000001048","","http://www.elitrapport.se/team.asp?teamID=131","Tillberga Bandy","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/Data/report1649.html","4 - 3","","http://www.elitrapport.se/Data/report1649.html","Matchrapport","","2011-11-13 16:00","1321142400000","-","243","Ronny Andersson"
"http://www.elitrapport.se/Data/report1750.html","020000001143","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/team.asp?teamID=114","Edsbyns IF Bandy","","http://www.elitrapport.se/Data/report1750.html","8 - 1","","http://www.elitrapport.se/Data/report1750.html","Matchrapport","","2011-11-14 19:00","1321228800000","-","2300","Roland Fager"
"http://www.elitrapport.se/Data/report1678.html","020000001071","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/Data/report1678.html","4 - 6","","http://www.elitrapport.se/Data/report1678.html","Matchrapport","","2011-11-15 18:45","1321315200000","-","713","Jonas Kandell"
"http://www.elitrapport.se/Data/report1730.html","020000001126","","http://www.elitrapport.se/team.asp?teamID=114","Edsbyns IF Bandy","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/Data/report1730.html","7 - 0","","http://www.elitrapport.se/Data/report1730.html","Matchrapport","","2011-11-16 19:00","1321401600000","-","1319","Peter Öhrlund"
"http://www.elitrapport.se/Data/report1751.html","020000001141","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius Bandyklubb","","http://www.elitrapport.se/Data/report1751.html","6 - 5","","http://www.elitrapport.se/Data/report1751.html","Matchrapport","","2011-11-16 19:00","1321401600000","-","1286","Mikael Karlsson (Grästorp)"
"http://www.elitrapport.se/Data/report1754.html","020000001149","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK/BK","","http://www.elitrapport.se/team.asp?teamID=131","Tillberga Bandy","","http://www.elitrapport.se/Data/report1754.html","10 - 3","","http://www.elitrapport.se/Data/report1754.html","Matchrapport","","2011-11-16 19:00","1321401600000","-","1012","Mikael Karlsson (Uppsala)"
"http://www.elitrapport.se/Data/report1755.html","020000001151","","http://www.elitrapport.se/team.asp?teamID=181","Kalix BF","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/Data/report1755.html","5 - 6","","http://www.elitrapport.se/Data/report1755.html","Matchrapport","","2011-11-16 19:00","1321401600000","-","1510","Peteri Kuusela"
"http://www.elitrapport.se/Data/report1629.html","020000001024","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/Data/report1629.html","7 - 2","","http://www.elitrapport.se/Data/report1629.html","Matchrapport","","2011-11-16 19:00","1321401600000","-","1540","Håkan Sjösten"
"http://www.elitrapport.se/Data/report1770.html","020000001167","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/Data/report1770.html","4 - 3","","http://www.elitrapport.se/Data/report1770.html","Matchrapport","","2011-11-18 19:00","1321574400000","-","1546","Kent Lisell"
"http://www.elitrapport.se/Data/report1733.html","020000001130","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/team.asp?teamID=181","Kalix BF","","http://www.elitrapport.se/Data/report1733.html","6 - 2","","http://www.elitrapport.se/Data/report1733.html","Matchrapport","","2011-11-18 19:00","1321574400000","-","1795","Thomas Nordin"
"http://www.elitrapport.se/Data/report1734.html","020000001133","","http://www.elitrapport.se/team.asp?teamID=130","GAIS Bandy","","http://www.elitrapport.se/team.asp?teamID=114","Edsbyns IF Bandy","","http://www.elitrapport.se/Data/report1734.html","2 - 5","","http://www.elitrapport.se/Data/report1734.html","Matchrapport","","2011-11-19 15:00","1321660800000","-","1258","Keijo Hyvärinen"
"http://www.elitrapport.se/Data/report1752.html","020000001145","","http://www.elitrapport.se/team.asp?teamID=132","Västerås SK/BK","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK/BK","","http://www.elitrapport.se/Data/report1752.html","10 - 4","","http://www.elitrapport.se/Data/report1752.html","Matchrapport","","2011-11-19 15:00","1321660800000","-","2573","Roland Fager"
"http://www.elitrapport.se/Data/report1706.html","020000001099","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius Bandyklubb","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/Data/report1706.html","4 - 5","","http://www.elitrapport.se/Data/report1706.html","Matchrapport","","2011-11-19 16:00","1321660800000","-","1165","Ronny Andersson"
"http://www.elitrapport.se/Data/report1777.html","020000001174","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/Data/report1777.html","7 - 3","","http://www.elitrapport.se/Data/report1777.html","Matchrapport","","2011-11-19 17:00","1321660800000","-","2750","Mikael Karlsson (Grästorp)"
"http://www.elitrapport.se/Data/report1713.html","020000001109","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/team.asp?teamID=131","Tillberga Bandy","","http://www.elitrapport.se/Data/report1713.html","5 - 1","","http://www.elitrapport.se/Data/report1713.html","Matchrapport","","2011-11-20 13:15","1321747200000","-","826","Keijo Hyvärinen"
"http://www.elitrapport.se/Data/report1742.html","020000001138","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/Data/report1742.html","1 - 6","","http://www.elitrapport.se/Data/report1742.html","Matchrapport","","2011-11-22 19:15","1321920000000","-","912","Anders Kristiansson"
"http://www.elitrapport.se/Data/report1756.html","020000001148","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/Data/report1756.html","6 - 3","","http://www.elitrapport.se/Data/report1756.html","Matchrapport","","2011-11-23 19:00","1322006400000","-","714","Mikael Karlsson (Uppsala)"
"http://www.elitrapport.se/Data/report1698.html","020000001094","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/Data/report1698.html","4 - 1","","http://www.elitrapport.se/Data/report1698.html","Matchrapport","","2011-11-23 19:00","1322006400000","-","1430","Kent Lisell"
"http://www.elitrapport.se/Data/report1615.html","020000001010","","http://www.elitrapport.se/team.asp?teamID=132","Västerås SK/BK","","http://www.elitrapport.se/team.asp?teamID=130","GAIS Bandy","","http://www.elitrapport.se/Data/report1615.html","4 - 2","","http://www.elitrapport.se/Data/report1615.html","Matchrapport","","2011-11-23 19:00","1322006400000","-","1159","Håkan Sjösten"
"http://www.elitrapport.se/Data/report1616.html","020000001011","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK/BK","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/Data/report1616.html","5 - 2","","http://www.elitrapport.se/Data/report1616.html","Matchrapport","","2011-11-23 19:00","1322006400000","-","1221","Max Johansson"
"http://www.elitrapport.se/Data/report1735.html","020000001131","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/Data/report1735.html","4 - 2","","http://www.elitrapport.se/Data/report1735.html","Matchrapport","","2011-11-25 19:00","1322179200000","-","802","Mikael Karlsson (Grästorp)"
"http://www.elitrapport.se/Data/report1707.html","020000001103","","http://www.elitrapport.se/team.asp?teamID=114","Edsbyns IF Bandy","","http://www.elitrapport.se/team.asp?teamID=132","Västerås SK/BK","","http://www.elitrapport.se/Data/report1707.html","9 - 0","","http://www.elitrapport.se/Data/report1707.html","Matchrapport","","2011-11-25 19:00","1322179200000","-","1372","Ulrik Bergman"
"http://www.elitrapport.se/Data/report1720.html","020000001115","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/Data/report1720.html","5 - 4","","http://www.elitrapport.se/Data/report1720.html","Matchrapport","","2011-11-25 20:00","1322179200000","-","2270","Mikael Karlsson (Uppsala)"
"http://www.elitrapport.se/Data/report1743.html","020000001140","","http://www.elitrapport.se/team.asp?teamID=181","Kalix BF","","http://www.elitrapport.se/team.asp?teamID=130","GAIS Bandy","","http://www.elitrapport.se/Data/report1743.html","2 - 4","","http://www.elitrapport.se/Data/report1743.html","Matchrapport","","2011-11-27 12:30","1322352000000","-","595","Roland Fager"
"http://www.elitrapport.se/Data/report1622.html","020000001020","","http://www.elitrapport.se/team.asp?teamID=131","Tillberga Bandy","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius Bandyklubb","","http://www.elitrapport.se/Data/report1622.html","4 - 10","","http://www.elitrapport.se/Data/report1622.html","Matchrapport","","2011-11-27 16:00","1322352000000","-","370","Christoffer Aidesjö"
"http://www.elitrapport.se/Data/report1623.html","020000001019","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/Data/report1623.html","3 - 3","","http://www.elitrapport.se/Data/report1623.html","Matchrapport","","2011-11-29 19:15","1322524800000","-","2658","Peter Öhrlund"
"http://www.elitrapport.se/Data/report1650.html","020000001047","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK/BK","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius Bandyklubb","","http://www.elitrapport.se/Data/report1650.html","5 - 1","","http://www.elitrapport.se/Data/report1650.html","Matchrapport","","2011-11-30 19:00","1322611200000","-","1577","Jonas Kandell"
"http://www.elitrapport.se/Data/report1762.html","020000001157","","http://www.elitrapport.se/team.asp?teamID=130","GAIS Bandy","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/Data/report1762.html","1 - 1","","http://www.elitrapport.se/Data/report1762.html","Matchrapport","","2011-12-02 19:00","1322784000000","-","624","Kent Lisell"
"http://www.elitrapport.se/Data/report1721.html","020000001116","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/Data/report1721.html","8 - 2","","http://www.elitrapport.se/Data/report1721.html","Matchrapport","","2011-12-02 19:00","1322784000000","-","2445","Jonas Kandell"
"http://www.elitrapport.se/Data/report1685.html","020000001078","","http://www.elitrapport.se/team.asp?teamID=114","Edsbyns IF Bandy","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK/BK","","http://www.elitrapport.se/Data/report1685.html","6 - 3","","http://www.elitrapport.se/Data/report1685.html","Matchrapport","","2011-12-02 19:00","1322784000000","-","1723","Roland Fager"
"http://www.elitrapport.se/Data/report1656.html","020000001054","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/team.asp?teamID=131","Tillberga Bandy","","http://www.elitrapport.se/Data/report1656.html","4 - 6","","http://www.elitrapport.se/Data/report1656.html","Matchrapport","","2011-12-02 19:00","1322784000000","-","1242","Max Johansson"
"http://www.elitrapport.se/Data/report1722.html","020000001117","","http://www.elitrapport.se/team.asp?teamID=132","Västerås SK/BK","","http://www.elitrapport.se/team.asp?teamID=181","Kalix BF","","http://www.elitrapport.se/Data/report1722.html","11 - 3","","http://www.elitrapport.se/Data/report1722.html","Matchrapport","","2011-12-03 15:00","1322870400000","-","972","Mikael Karlsson (Uppsala)"
"http://www.elitrapport.se/Data/report1671.html","020000001064","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius Bandyklubb","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/Data/report1671.html","4 - 3","","http://www.elitrapport.se/Data/report1671.html","Matchrapport","","2011-12-03 16:00","1322870400000","-","795","Keijo Hyvärinen"
"http://www.elitrapport.se/Data/report1747.html","020000001144","","http://www.elitrapport.se/team.asp?teamID=130","GAIS Bandy","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/Data/report1747.html","6 - 5","","http://www.elitrapport.se/Data/report1747.html","Matchrapport","","2011-12-05 19:00","1323043200000","-","804","Peter Öhrlund"
"http://www.elitrapport.se/Data/report1642.html","020000001041","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/Data/report1642.html","4 - 4","","http://www.elitrapport.se/Data/report1642.html","Matchrapport","","2011-12-06 19:15","1323129600000","-","1545","Ulrik Bergman"
"http://www.elitrapport.se/Data/report1771.html","020000001166","","http://www.elitrapport.se/team.asp?teamID=181","Kalix BF","","http://www.elitrapport.se/team.asp?teamID=114","Edsbyns IF Bandy","","http://www.elitrapport.se/Data/report1771.html","6 - 2","","http://www.elitrapport.se/Data/report1771.html","Matchrapport","","2011-12-07 19:00","1323216000000","-","880","Kent Lisell"
"http://www.elitrapport.se/Data/report1731.html","020000001121","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/team.asp?teamID=130","GAIS Bandy","","http://www.elitrapport.se/Data/report1731.html","4 - 6","","http://www.elitrapport.se/Data/report1731.html","Matchrapport","","2011-12-07 19:00","1323216000000","-","865","Peter Öhrlund"
"http://www.elitrapport.se/Data/report1744.html","020000001137","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/team.asp?teamID=132","Västerås SK/BK","","http://www.elitrapport.se/Data/report1744.html","1 - 2","","http://www.elitrapport.se/Data/report1744.html","Matchrapport","","2011-12-07 19:00","1323216000000","-","808","Thomas Nordin"
"http://www.elitrapport.se/Data/report1699.html","020000001095","","http://www.elitrapport.se/team.asp?teamID=131","Tillberga Bandy","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/Data/report1699.html","4 - 8","","http://www.elitrapport.se/Data/report1699.html","Matchrapport","","2011-12-07 19:00","1323216000000","-","229","Anders Kristiansson"
"http://www.elitrapport.se/Data/report1636.html","020000001031","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/Data/report1636.html","5 - 1","","http://www.elitrapport.se/Data/report1636.html","Matchrapport","","2011-12-07 19:00","1323216000000","-","1833","Jonas Kandell"
"http://www.elitrapport.se/Data/report1778.html","020000001171","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/team.asp?teamID=131","Tillberga Bandy","","http://www.elitrapport.se/Data/report1778.html","4 - 1","","http://www.elitrapport.se/Data/report1778.html","Matchrapport","","2011-12-09 19:00","1323388800000","-","1326","Ronny Andersson"
"http://www.elitrapport.se/Data/report1700.html","020000001097","","http://www.elitrapport.se/team.asp?teamID=132","Västerås SK/BK","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/Data/report1700.html","5 - 2","","http://www.elitrapport.se/Data/report1700.html","Matchrapport","","2011-12-09 19:00","1323388800000","-","788","Håkan Sjösten"
"http://www.elitrapport.se/Data/report1708.html","020000001102","","http://www.elitrapport.se/team.asp?teamID=181","Kalix BF","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK/BK","","http://www.elitrapport.se/Data/report1708.html","3 - 9","","http://www.elitrapport.se/Data/report1708.html","Matchrapport","","2011-12-09 19:00","1323388800000","-","1090","Peter Öhrlund"
