Source page: http://www.elitrapport.se/schema.asp?gamesectionID=10201,
matchnr_link,matchnr_link/_text,matchnr_link/_title,match_link_1,match_link_1/_text,match_link_1/_title,match_link_2,match_link_2/_text,match_link_2/_title,resultat_link,resultat_link/_text,resultat_link/_title,rapport_link,rapport_link/_text,rapport_link/_title,tid_value,tid_value_dates,match_label,publik_number,domare_value
"http://www.elitrapport.se/Data/report7495.html","020000001022","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/team.asp?teamID=216","Ljusdals BK","","http://www.elitrapport.se/Data/report7495.html","7 - 2","","http://www.elitrapport.se/Data/report7495.html","Matchrapport","","2014-11-12 19:00","1415750400000","-","1512","Ulrik Bergman"
"http://www.elitrapport.se/Data/report7496.html","020000001023","","http://www.elitrapport.se/team.asp?teamID=181","Kalix Bandy","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius","","http://www.elitrapport.se/Data/report7496.html","1 - 2","","http://www.elitrapport.se/Data/report7496.html","Matchrapport","","2014-11-12 19:00","1415750400000","-","701","Peteri Kuusela"
"http://www.elitrapport.se/Data/report7497.html","020000001024","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK/BK","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/Data/report7497.html","13 - 5","","http://www.elitrapport.se/Data/report7497.html","Matchrapport","","2014-11-12 19:00","1415750400000","-","2099","Jonas Kandell"
"http://www.elitrapport.se/Data/report7498.html","020000001034","","http://www.elitrapport.se/team.asp?teamID=131","TB Västerås","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/Data/report7498.html","6 - 8","","http://www.elitrapport.se/Data/report7498.html","Matchrapport","","2014-11-14 19:00","1415923200000","-","287","Jacob Hallkvist"
"http://www.elitrapport.se/Data/report7499.html","020000001035","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/team.asp?teamID=114","Edsbyns IF","","http://www.elitrapport.se/Data/report7499.html","4 - 8","","http://www.elitrapport.se/Data/report7499.html","Matchrapport","","2014-11-14 19:00","1415923200000","-","3771","Roland Fager"
"http://www.elitrapport.se/Data/report7501.html","020000001033","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/team.asp?teamID=132","Västerås SK/BK","","http://www.elitrapport.se/Data/report7501.html","3 - 9","","http://www.elitrapport.se/Data/report7501.html","Matchrapport","","2014-11-14 19:00","1415923200000","-","1203","Ulrik Bergman"
"http://www.elitrapport.se/Data/report7500.html","020000001030","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK/BK","","http://www.elitrapport.se/Data/report7500.html","3 - 6","","http://www.elitrapport.se/Data/report7500.html","Matchrapport","","2014-11-14 20:00","1415923200000","-","2238","Keijo Hyvärinen"
"http://www.elitrapport.se/Data/report7503.html","020000001031","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/Data/report7503.html","2 - 6","","http://www.elitrapport.se/Data/report7503.html","Matchrapport","","2014-11-15 15:00","1416009600000","-","755","Jacob Hallkvist"
"http://www.elitrapport.se/Data/report7504.html","020000001029","","http://www.elitrapport.se/team.asp?teamID=216","Ljusdals BK","","http://www.elitrapport.se/team.asp?teamID=181","Kalix Bandy","","http://www.elitrapport.se/Data/report7504.html","2 - 3","","http://www.elitrapport.se/Data/report7504.html","Matchrapport","","2014-11-15 15:00","1416009600000","-","547","Christoffer Aidesjö"
"http://www.elitrapport.se/Data/report7505.html","020000001040","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/Data/report7505.html","6 - 4","","http://www.elitrapport.se/Data/report7505.html","Matchrapport","","2014-11-19 19:00","1416355200000","-","1130","Ulrik Bergman"
"http://www.elitrapport.se/Data/report7506.html","020000001041","","http://www.elitrapport.se/team.asp?teamID=114","Edsbyns IF","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/Data/report7506.html","4 - 5","","http://www.elitrapport.se/Data/report7506.html","Matchrapport","","2014-11-19 19:00","1416355200000","-","1538","Mikael Hillerius"
"http://www.elitrapport.se/Data/report7507.html","020000001042","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/team.asp?teamID=131","TB Västerås","","http://www.elitrapport.se/Data/report7507.html","3 - 2","","http://www.elitrapport.se/Data/report7507.html","Matchrapport","","2014-11-19 19:00","1416355200000","-","1122","Jacob Hallkvist"
"http://www.elitrapport.se/Data/report7508.html","020000001039","","http://www.elitrapport.se/team.asp?teamID=132","Västerås SK/BK","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius","","http://www.elitrapport.se/Data/report7508.html","11 - 4","","http://www.elitrapport.se/Data/report7508.html","Matchrapport","","2014-11-19 19:00","1416355200000","-","1379","Mikael Karlsson (Grästorp)"
"http://www.elitrapport.se/Data/report7509.html","020000001036","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK/BK","","http://www.elitrapport.se/team.asp?teamID=216","Ljusdals BK","","http://www.elitrapport.se/Data/report7509.html","7 - 2","","http://www.elitrapport.se/Data/report7509.html","Matchrapport","","2014-11-19 19:00","1416355200000","-","1029","Peter Öhrlund"
"http://www.elitrapport.se/Data/report7510.html","020000001037","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/team.asp?teamID=181","Kalix Bandy","","http://www.elitrapport.se/Data/report7510.html","6 - 2","","http://www.elitrapport.se/Data/report7510.html","Matchrapport","","2014-11-19 19:00","1416355200000","-","1547","Roland Fager"
"http://www.elitrapport.se/Data/report7511.html","020000001038","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/Data/report7511.html","6 - 6","","http://www.elitrapport.se/Data/report7511.html","Matchrapport","","2014-11-19 19:00","1416355200000","-","2867","Daniel Labe"
"http://www.elitrapport.se/Data/report7512.html","020000001049","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/team.asp?teamID=131","TB Västerås","","http://www.elitrapport.se/Data/report7512.html","2 - 2","","http://www.elitrapport.se/Data/report7512.html","Matchrapport","","2014-11-21 19:00","1416528000000","-","863","Keijo Hyvärinen"
"http://www.elitrapport.se/Data/report7513.html","020000001048","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/Data/report7513.html","1 - 6","","http://www.elitrapport.se/Data/report7513.html","Matchrapport","","2014-11-21 19:00","1416528000000","-","895","Mikael Karlsson (Grästorp)"
"http://www.elitrapport.se/Data/report7514.html","020000001046","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/Data/report7514.html","6 - 3","","http://www.elitrapport.se/Data/report7514.html","Matchrapport","","2014-11-21 20:00","1416528000000","-","1622","Peter Öhrlund"
