Source page: http://elitrapport.se/schema1314.asp?gamesectionID=10105,
matchnr_link,matchnr_link/_text,matchnr_link/_title,match_link_1,match_link_1/_text,match_link_1/_title,match_link_2,match_link_2/_text,match_link_2/_title,resultat_link,resultat_link/_text,resultat_link/_title,rapport_link,rapport_link/_text,rapport_link/_title,tid_value,tid_value_dates,match_label,publik_number,domare_value
"http://www.elitrapport.se/Data/report5233.html","020000001011","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius Bandyklubb","","http://www.elitrapport.se/Data/report5233.html","2 - 2","","http://www.elitrapport.se/Data/report5233.html","Matchrapport","","2013-10-30 19:00","1383091200000","-","1047","Jacob Hallkvist"
"http://www.elitrapport.se/Data/report5235.html","020000001020","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/Data/report5235.html","4 - 4","","http://www.elitrapport.se/Data/report5235.html","Matchrapport","","2013-11-01 19:00","1383264000000","-","1309","Ulrik Bergman"
"http://www.elitrapport.se/Data/report5236.html","020000001021","","http://www.elitrapport.se/team.asp?teamID=181","Kalix BF","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK/BK","","http://www.elitrapport.se/Data/report5236.html","4 - 4","","http://www.elitrapport.se/Data/report5236.html","Matchrapport","","2013-11-01 19:00","1383264000000","-","810","Peteri Kuusela"
"http://www.elitrapport.se/Data/report5237.html","020000001019","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius Bandyklubb","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/Data/report5237.html","4 - 7","","http://www.elitrapport.se/Data/report5237.html","Matchrapport","","2013-11-01 19:00","1383264000000","-","775","Håkan Sjösten"
"http://www.elitrapport.se/Data/report5238.html","020000001015","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/Data/report5238.html","5 - 6","","http://www.elitrapport.se/Data/report5238.html","Matchrapport","","2013-11-01 19:00","1383264000000","-","1058","Keijo Hyvärinen"
"http://www.elitrapport.se/Data/report5239.html","020000001017","","http://www.elitrapport.se/team.asp?teamID=216","Ljusdals BK","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/Data/report5239.html","4 - 4","","http://www.elitrapport.se/Data/report5239.html","Matchrapport","","2013-11-01 19:00","1383264000000","-","903","Roland Fager"
"http://www.elitrapport.se/Data/report5240.html","020000001016","","http://www.elitrapport.se/team.asp?teamID=130","GAIS Bandy","","http://www.elitrapport.se/team.asp?teamID=114","Edsbyns IF Bandy","","http://www.elitrapport.se/Data/report5240.html","2 - 5","","http://www.elitrapport.se/Data/report5240.html","Matchrapport","","2013-11-01 19:00","1383264000000","-","411","Anders Kristiansson"
"http://www.elitrapport.se/Data/report5242.html","020000001027","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK/BK","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius Bandyklubb","","http://www.elitrapport.se/Data/report5242.html","13 - 1","","http://www.elitrapport.se/Data/report5242.html","Matchrapport","","2013-11-03 17:00","1383436800000","-","2127","Keijo Hyvärinen"
"http://www.elitrapport.se/Data/report5245.html","020000001028","","http://www.elitrapport.se/team.asp?teamID=181","Kalix BF","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/Data/report5245.html","5 - 2","","http://www.elitrapport.se/Data/report5245.html","Matchrapport","","2013-11-05 19:15","1383609600000","-","801","Juha-Matti Kannianen"
"http://www.elitrapport.se/Data/report5243.html","020000001025","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/team.asp?teamID=216","Ljusdals BK","","http://www.elitrapport.se/Data/report5243.html","9 - 0","","http://www.elitrapport.se/Data/report5243.html","Matchrapport","","2013-11-06 19:00","1383696000000","-","2576","Jonas Kandell"
"http://www.elitrapport.se/Data/report5244.html","020000001026","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/Data/report5244.html","4 - 6","","http://www.elitrapport.se/Data/report5244.html","Matchrapport","","2013-11-06 19:00","1383696000000","-","1612","Mikael Hillerius"
"http://www.elitrapport.se/Data/report5246.html","020000001022","","http://www.elitrapport.se/team.asp?teamID=114","Edsbyns IF Bandy","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/Data/report5246.html","6 - 1","","http://www.elitrapport.se/Data/report5246.html","Matchrapport","","2013-11-06 19:00","1383696000000","-","1593","Christoffer Aidesjö"
"http://www.elitrapport.se/Data/report5247.html","020000001023","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/Data/report5247.html","8 - 9","","http://www.elitrapport.se/Data/report5247.html","Matchrapport","","2013-11-06 19:00","1383696000000","-","1498","Mikael Karlsson (Grästorp)"
"http://www.elitrapport.se/Data/report5248.html","020000001024","","http://www.elitrapport.se/team.asp?teamID=132","Västerås SK/BK","","http://www.elitrapport.se/team.asp?teamID=130","GAIS Bandy","","http://www.elitrapport.se/Data/report5248.html","6 - 4","","http://www.elitrapport.se/Data/report5248.html","Matchrapport","","2013-11-06 19:00","1383696000000","-","1182","Ulrik Bergman"
"http://www.elitrapport.se/Data/report5249.html","020000001032","","http://www.elitrapport.se/team.asp?teamID=130","GAIS Bandy","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/Data/report5249.html","1 - 2","","http://www.elitrapport.se/Data/report5249.html","Matchrapport","","2013-11-08 18:30","1383868800000","-","507","Jacob Hallkvist"
"http://www.elitrapport.se/Data/report5250.html","020000001033","","http://www.elitrapport.se/team.asp?teamID=216","Ljusdals BK","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK/BK","","http://www.elitrapport.se/Data/report5250.html","3 - 8","","http://www.elitrapport.se/Data/report5250.html","Matchrapport","","2013-11-08 19:00","1383868800000","-","741","Anders Kristiansson"
"http://www.elitrapport.se/Data/report5252.html","020000001029","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/Data/report5252.html","6 - 4","","http://www.elitrapport.se/Data/report5252.html","Matchrapport","","2013-11-08 19:00","1383868800000","-","876","Christoffer Aidesjö"
"http://www.elitrapport.se/Data/report5253.html","020000001030","","http://www.elitrapport.se/team.asp?teamID=114","Edsbyns IF Bandy","","http://www.elitrapport.se/team.asp?teamID=132","Västerås SK/BK","","http://www.elitrapport.se/Data/report5253.html","5 - 2","","http://www.elitrapport.se/Data/report5253.html","Matchrapport","","2013-11-08 19:00","1383868800000","-","1425","Mikael Hillerius"
"http://www.elitrapport.se/Data/report5254.html","020000001031","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/Data/report5254.html","3 - 3","","http://www.elitrapport.se/Data/report5254.html","Matchrapport","","2013-11-08 19:00","1383868800000","-","3101","Roland Fager"
"http://www.elitrapport.se/Data/report5251.html","020000001034","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/team.asp?teamID=181","Kalix BF","","http://www.elitrapport.se/Data/report5251.html","8 - 0","","http://www.elitrapport.se/Data/report5251.html","Matchrapport","","2013-11-08 21:30","1383868800000","-","531","Håkan Sjösten"
"http://www.elitrapport.se/Data/report5255.html","020000001035","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius Bandyklubb","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/Data/report5255.html","1 - 7","","http://www.elitrapport.se/Data/report5255.html","Matchrapport","","2013-11-09 15:00","1383955200000","-","698","Peter Öhrlund"
"http://www.elitrapport.se/Data/report5256.html","020000001040","","http://www.elitrapport.se/team.asp?teamID=130","GAIS Bandy","","http://www.elitrapport.se/team.asp?teamID=181","Kalix BF","","http://www.elitrapport.se/Data/report5256.html","4 - 3","","http://www.elitrapport.se/Data/report5256.html","Matchrapport","","2013-11-10 13:15","1384041600000","-","223","Mikael Karlsson (Grästorp)"
"http://www.elitrapport.se/Data/report5257.html","020000001039","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK/BK","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/Data/report5257.html","5 - 3","","http://www.elitrapport.se/Data/report5257.html","Matchrapport","","2013-11-12 19:15","1384214400000","-","1721","Christoffer Aidesjö"
"http://www.elitrapport.se/Data/report5258.html","020000001041","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/team.asp?teamID=216","Ljusdals BK","","http://www.elitrapport.se/Data/report5258.html","5 - 1","","http://www.elitrapport.se/Data/report5258.html","Matchrapport","","2013-11-13 19:00","1384300800000","-","1516","Peter Öhrlund"
"http://www.elitrapport.se/Data/report5259.html","020000001042","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius Bandyklubb","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/Data/report5259.html","4 - 4","","http://www.elitrapport.se/Data/report5259.html","Matchrapport","","2013-11-13 19:00","1384300800000","-","778","Jacob Hallkvist"
"http://www.elitrapport.se/Data/report5260.html","020000001036","","http://www.elitrapport.se/team.asp?teamID=132","Västerås SK/BK","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/Data/report5260.html","5 - 2","","http://www.elitrapport.se/Data/report5260.html","Matchrapport","","2013-11-13 19:00","1384300800000","-","1089","Roland Fager"
"http://www.elitrapport.se/Data/report5261.html","020000001037","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/Data/report5261.html","8 - 3","","http://www.elitrapport.se/Data/report5261.html","Matchrapport","","2013-11-13 19:00","1384300800000","-","2759","Jonas Kandell"
"http://www.elitrapport.se/Data/report5262.html","020000001038","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/team.asp?teamID=114","Edsbyns IF Bandy","","http://www.elitrapport.se/Data/report5262.html","5 - 2","","http://www.elitrapport.se/Data/report5262.html","Matchrapport","","2013-11-13 19:00","1384300800000","-","1791","Anders Kristiansson"
"http://www.elitrapport.se/Data/report5264.html","020000001048","","http://www.elitrapport.se/team.asp?teamID=130","GAIS Bandy","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius Bandyklubb","","http://www.elitrapport.se/Data/report5264.html","5 - 2","","http://www.elitrapport.se/Data/report5264.html","Matchrapport","","2013-11-15 18:00","1384473600000","-","203","Peter Öhrlund"
"http://www.elitrapport.se/Data/report5265.html","020000001049","","http://www.elitrapport.se/team.asp?teamID=216","Ljusdals BK","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/Data/report5265.html","2 - 1","","http://www.elitrapport.se/Data/report5265.html","Matchrapport","","2013-11-15 18:00","1384473600000","-","660","Mikael Hillerius"
"http://www.elitrapport.se/Data/report5266.html","020000001046","","http://www.elitrapport.se/team.asp?teamID=114","Edsbyns IF Bandy","","http://www.elitrapport.se/team.asp?teamID=181","Kalix BF","","http://www.elitrapport.se/Data/report5266.html","5 - 5","","http://www.elitrapport.se/Data/report5266.html","Matchrapport","","2013-11-15 18:00","1384473600000","-","1120","Håkan Sjösten"
"http://www.elitrapport.se/Data/report5269.html","020000001045","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK/BK","","http://www.elitrapport.se/Data/report5269.html","3 - 6","","http://www.elitrapport.se/Data/report5269.html","Matchrapport","","2013-11-15 18:00","1384473600000","-","761","Mikael Karlsson (Grästorp)"
"http://www.elitrapport.se/Data/report5268.html","020000001044","","http://www.elitrapport.se/team.asp?teamID=132","Västerås SK/BK","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/Data/report5268.html","6 - 4","","http://www.elitrapport.se/Data/report5268.html","Matchrapport","","2013-11-15 18:14","1384473600000","-","886","Ulrik Bergman"
"http://www.elitrapport.se/Data/report5263.html","020000001047","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/Data/report5263.html","8 - 7","","http://www.elitrapport.se/Data/report5263.html","Matchrapport","","2013-11-16 14:00","1384560000000","-","2012","Keijo Hyvärinen"
"http://www.elitrapport.se/Data/report5267.html","020000001043","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/Data/report5267.html","4 - 2","","http://www.elitrapport.se/Data/report5267.html","Matchrapport","","2013-11-16 18:00","1384560000000","-","765","Christoffer Aidesjö"
"http://www.elitrapport.se/Data/report5270.html","020000001051","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK/BK","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/Data/report5270.html","12 - 3","","http://www.elitrapport.se/Data/report5270.html","Matchrapport","","2013-11-20 18:00","1384905600000","-","1592","Ulrik Bergman"
"http://www.elitrapport.se/Data/report5271.html","020000001054","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius Bandyklubb","","http://www.elitrapport.se/team.asp?teamID=114","Edsbyns IF Bandy","","http://www.elitrapport.se/Data/report5271.html","1 - 8","","http://www.elitrapport.se/Data/report5271.html","Matchrapport","","2013-11-20 19:00","1384905600000","-","602","Christoffer Aidesjö"
"http://www.elitrapport.se/Data/report5272.html","020000001055","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/Data/report5272.html","2 - 6","","http://www.elitrapport.se/Data/report5272.html","Matchrapport","","2013-11-20 19:00","1384905600000","-","853","Roland Fager"
"http://www.elitrapport.se/Data/report5273.html","020000001056","","http://www.elitrapport.se/team.asp?teamID=216","Ljusdals BK","","http://www.elitrapport.se/team.asp?teamID=130","GAIS Bandy","","http://www.elitrapport.se/Data/report5273.html","3 - 2","","http://www.elitrapport.se/Data/report5273.html","Matchrapport","","2013-11-20 19:00","1384905600000","-","686","Håkan Sjösten"
"http://www.elitrapport.se/Data/report5274.html","020000001050","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/Data/report5274.html","4 - 6","","http://www.elitrapport.se/Data/report5274.html","Matchrapport","","2013-11-20 19:00","1384905600000","-","1423","Jonas Kandell"
"http://www.elitrapport.se/Data/report5275.html","020000001052","","http://www.elitrapport.se/team.asp?teamID=181","Kalix BF","","http://www.elitrapport.se/team.asp?teamID=132","Västerås SK/BK","","http://www.elitrapport.se/Data/report5275.html","0 - 4","","http://www.elitrapport.se/Data/report5275.html","Matchrapport","","2013-11-20 19:00","1384905600000","-","792","Keijo Hyvärinen"
"http://www.elitrapport.se/Data/report5276.html","020000001053","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/Data/report5276.html","2 - 4","","http://www.elitrapport.se/Data/report5276.html","Matchrapport","","2013-11-20 19:00","1384905600000","-","1113","Jacob Hallkvist"
"http://www.elitrapport.se/Data/report5277.html","020000001062","","http://www.elitrapport.se/team.asp?teamID=114","Edsbyns IF Bandy","","http://www.elitrapport.se/team.asp?teamID=216","Ljusdals BK","","http://www.elitrapport.se/Data/report5277.html","1 - 1","","http://www.elitrapport.se/Data/report5277.html","Matchrapport","","2013-11-22 19:00","1385078400000","-","1218","Mikael Karlsson (Grästorp)"
"http://www.elitrapport.se/Data/report5278.html","020000001063","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/team.asp?teamID=130","GAIS Bandy","","http://www.elitrapport.se/Data/report5278.html","6 - 3","","http://www.elitrapport.se/Data/report5278.html","Matchrapport","","2013-11-22 19:00","1385078400000","-","2103","Mikael Hillerius"
"http://www.elitrapport.se/Data/report5279.html","020000001057","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK/BK","","http://www.elitrapport.se/Data/report5279.html","4 - 6","","http://www.elitrapport.se/Data/report5279.html","Matchrapport","","2013-11-22 19:00","1385078400000","-","1011","Jonas Kandell"
"http://www.elitrapport.se/Data/report5280.html","020000001061","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/Data/report5280.html","9 - 2","","http://www.elitrapport.se/Data/report5280.html","Matchrapport","","2013-11-22 19:15","1385078400000","-","647","Ulrik Bergman"
"http://www.elitrapport.se/Data/report5282.html","020000001059","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/Data/report5282.html","6 - 3","","http://www.elitrapport.se/Data/report5282.html","Matchrapport","","2013-11-23 17:00","1385164800000","-","3176","Daniel Labe"
"http://www.elitrapport.se/Data/report5281.html","020000001058","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/team.asp?teamID=181","Kalix BF","","http://www.elitrapport.se/Data/report5281.html","7 - 2","","http://www.elitrapport.se/Data/report5281.html","Matchrapport","","2013-11-23 20:00","1385164800000","-","1173","Peter Öhrlund"
"http://www.elitrapport.se/Data/report5283.html","020000001060","","http://www.elitrapport.se/team.asp?teamID=132","Västerås SK/BK","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius Bandyklubb","","http://www.elitrapport.se/Data/report5283.html","8 - 5","","http://www.elitrapport.se/Data/report5283.html","Matchrapport","","2013-11-24 15:00","1385251200000","-","944","Rasmus Lundin"
"http://www.elitrapport.se/Data/report5284.html","020000001068","","http://www.elitrapport.se/team.asp?teamID=216","Ljusdals BK","","http://www.elitrapport.se/team.asp?teamID=132","Västerås SK/BK","","http://www.elitrapport.se/Data/report5284.html","3 - 11","","http://www.elitrapport.se/Data/report5284.html","Matchrapport","","2013-11-26 19:00","1385424000000","-","692","Christoffer Aidesjö"
"http://www.elitrapport.se/Data/report5285.html","020000001069","","http://www.elitrapport.se/team.asp?teamID=130","GAIS Bandy","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/Data/report5285.html","2 - 3","","http://www.elitrapport.se/Data/report5285.html","Matchrapport","","2013-11-26 19:00","1385424000000","-","403","Roland Fager"
"http://www.elitrapport.se/Data/report5287.html","020000001064","","http://www.elitrapport.se/team.asp?teamID=181","Kalix BF","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/Data/report5287.html","4 - 4","","http://www.elitrapport.se/Data/report5287.html","Matchrapport","","2013-11-26 19:00","1385424000000","-","418","Juha-Matti Kannianen"
"http://www.elitrapport.se/Data/report5288.html","020000001065","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK/BK","","http://www.elitrapport.se/Data/report5288.html","6 - 6","","http://www.elitrapport.se/Data/report5288.html","Matchrapport","","2013-11-26 19:00","1385424000000","-","1023","Mikael Hillerius"
"http://www.elitrapport.se/Data/report5289.html","020000001066","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius Bandyklubb","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/Data/report5289.html","2 - 9","","http://www.elitrapport.se/Data/report5289.html","Matchrapport","","2013-11-26 19:00","1385424000000","-","603","Anders Kristiansson"
"http://www.elitrapport.se/Data/report5286.html","020000001070","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/team.asp?teamID=114","Edsbyns IF Bandy","","http://www.elitrapport.se/Data/report5286.html","4 - 1","","http://www.elitrapport.se/Data/report5286.html","Matchrapport","","2013-11-26 19:15","1385424000000","-","2354","Håkan Sjösten"
"http://www.elitrapport.se/Data/report5290.html","020000001067","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/Data/report5290.html","3 - 3","","http://www.elitrapport.se/Data/report5290.html","Matchrapport","","2013-11-27 19:00","1385510400000","-","959","Jacob Hallkvist"
"http://www.elitrapport.se/Data/report5291.html","020000001074","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/team.asp?teamID=216","Ljusdals BK","","http://www.elitrapport.se/Data/report5291.html","7 - 3","","http://www.elitrapport.se/Data/report5291.html","Matchrapport","","2013-11-29 19:00","1385683200000","-","1464","Håkan Sjösten"
"http://www.elitrapport.se/Data/report5292.html","020000001077","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/team.asp?teamID=114","Edsbyns IF Bandy","","http://www.elitrapport.se/Data/report5292.html","4 - 8","","http://www.elitrapport.se/Data/report5292.html","Matchrapport","","2013-11-29 19:00","1385683200000","-","785","Peter Öhrlund"
"http://www.elitrapport.se/Data/report5293.html","020000001071","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/Data/report5293.html","4 - 4","","http://www.elitrapport.se/Data/report5293.html","Matchrapport","","2013-11-29 19:00","1385683200000","-","2110","Jonas Kandell"
"http://www.elitrapport.se/Data/report5294.html","020000001073","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK/BK","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/Data/report5294.html","11 - 1","","http://www.elitrapport.se/Data/report5294.html","Matchrapport","","2013-11-29 19:15","1385683200000","-","1652","Keijo Hyvärinen"
"http://www.elitrapport.se/Data/report5295.html","020000001075","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/team.asp?teamID=130","GAIS Bandy","","http://www.elitrapport.se/Data/report5295.html","5 - 3","","http://www.elitrapport.se/Data/report5295.html","Matchrapport","","2013-11-29 20:00","1385683200000","-","2878","Roland Fager"
"http://www.elitrapport.se/Data/report5234.html","020000001008","","http://www.elitrapport.se/team.asp?teamID=130","GAIS Bandy","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/Data/report5234.html","4 - 3","","http://www.elitrapport.se/Data/report5234.html","Matchrapport","","2013-12-01 15:00","1385856000000","-","328","Mikael Karlsson (Grästorp)"
